customer_id,signup_date,location,age_group,gender
CUST_01726,2023-07-10,New York,26-35,Male
CUST_01727,2023-04-04,Phoenix,26-35,Female
CUST_01728,2022-04-22,Los Angeles,46-55,Female
CUST_01729,2023-07-12,Houston,18-25,Female
CUST_01730,2021-10-22,Sydney,36-45,Male
CUST_01731,2022-11-25,Paris,18-25,Female
CUST_01732,2022-07-14,Sydney,26-35,Other
CUST_01733,2021-06-11,Sydney,36-45,Female
CUST_01734,2021-03-17,Chicago,55+,Male
CUST_01735,2022-03-29,Houston,46-55,Other
CUST_01736,2023-08-26,Toronto,26-35,Male
CUST_01737,2021-12-20,Paris,36-45,Other
CUST_01738,2022-08-25,Chicago,26-35,Other
CUST_01739,2021-11-03,Paris,55+,Female
CUST_01740,2022-10-17,Chicago,55+,Female
CUST_01741,2023-09-13,Paris,26-35,Male
CUST_01742,2022-03-11,Berlin,18-25,Female
CUST_01743,2022-12-08,Phoenix,18-25,Other
CUST_01744,2021-09-14,Chicago,18-25,Other
CUST_01745,2022-04-13,London,46-55,Female
CUST_01746,2023-05-16,Sydney,46-55,Male
CUST_01747,2021-11-06,Paris,55+,Male
CUST_01748,2021-07-23,Paris,18-25,Male
CUST_01749,2022-01-29,Los Angeles,55+,Male
CUST_01750,2023-05-24,Houston,26-35,Other
CUST_01751,2022-05-10,Toronto,46-55,Male
CUST_01752,2021-04-20,Toronto,26-35,Male
CUST_01753,2021-08-31,Chicago,46-55,Other
CUST_01754,2022-01-26,Los Angeles,36-45,Male
CUST_01755,2022-08-09,New York,36-45,Male
CUST_01756,2022-01-03,Houston,55+,Other
CUST_01757,2022-08-12,Berlin,55+,Female
CUST_01758,2021-10-30,Berlin,46-55,Male
CUST_01759,2022-12-18,Toronto,55+,Male
CUST_01760,2021-10-30,Chicago,36-45,Other
CUST_01761,2021-01-23,Paris,46-55,Male
CUST_01762,2023-04-30,Los Angeles,18-25,Other
CUST_01763,2022-11-06,Chicago,18-25,Other
CUST_01764,2022-02-10,Sydney,55+,Female
CUST_01765,2021-10-09,Paris,36-45,Female
CUST_01766,2021-01-09,Paris,26-35,Other
CUST_01767,2022-08-03,New York,36-45,Female
CUST_01768,2023-06-05,Berlin,26-35,Male
CUST_01769,2022-12-04,Berlin,46-55,Female
CUST_01770,2023-03-08,Los Angeles,36-45,Male
CUST_01771,2023-02-02,Los Angeles,18-25,Male
CUST_01772,2023-09-24,Sydney,26-35,Other
CUST_01773,2021-02-20,Chicago,46-55,Male
CUST_01774,2023-07-22,Paris,18-25,Other
CUST_01775,2022-09-13,Berlin,18-25,Other
CUST_01776,2023-02-03,New York,18-25,Male
CUST_01777,2022-05-24,Toronto,46-55,Female
CUST_01778,2023-05-03,Berlin,55+,Male
CUST_01779,2023-07-15,Toronto,46-55,Male
CUST_01780,2023-07-14,London,36-45,Male
CUST_01781,2021-10-21,New York,46-55,Female
CUST_01782,2023-03-06,Berlin,26-35,Male
CUST_01783,2023-03-30,Toronto,26-35,Female
CUST_01784,2021-08-24,Houston,36-45,Female
CUST_01785,2022-09-14,Sydney,26-35,Other
CUST_01786,2023-04-02,Toronto,26-35,Female
CUST_01787,2021-12-27,London,26-35,Female
CUST_01788,2021-08-13,Paris,46-55,Other
CUST_01789,2022-10-14,Paris,26-35,Female
CUST_01790,2021-07-14,Los Angeles,55+,Male
CUST_01791,2022-09-28,Toronto,18-25,Male
CUST_01792,2021-09-14,Chicago,46-55,Female
CUST_01793,2022-11-26,Phoenix,55+,Male
CUST_01794,2023-02-13,Sydney,26-35,Female
CUST_01795,2023-01-09,Houston,26-35,Male
CUST_01796,2023-02-25,Los Angeles,26-35,Other
CUST_01797,2022-11-07,Phoenix,18-25,Male
CUST_01798,2022-11-29,Paris,26-35,Female
CUST_01799,2023-05-09,Berlin,26-35,Male
CUST_01800,2021-05-21,Toronto,36-45,Other
CUST_01801,2022-10-06,Phoenix,46-55,Female
CUST_01802,2021-04-10,Houston,46-55,Other
CUST_01803,2023-07-15,New York,55+,Other
CUST_01804,2022-10-05,New York,18-25,Other
CUST_01805,2022-10-24,Paris,26-35,Male
CUST_01806,2021-02-10,Berlin,18-25,Male
CUST_01807,2021-11-13,Los Angeles,36-45,Male
CUST_01808,2023-03-19,Berlin,18-25,Male
CUST_01809,2022-03-28,New York,46-55,Female
CUST_01810,2021-02-04,Toronto,18-25,Male
CUST_01811,2022-08-17,Houston,36-45,Male
CUST_01812,2022-01-09,London,18-25,Female
CUST_01813,2023-01-20,Toronto,36-45,Male
CUST_01814,2021-05-15,London,18-25,Male
CUST_01815,2021-04-03,Los Angeles,55+,Female
CUST_01816,2023-07-21,Chicago,26-35,Female
CUST_01817,2021-10-30,Toronto,46-55,Female
CUST_01818,2021-12-01,Paris,46-55,Other
CUST_01819,2023-02-05,Phoenix,18-25,Female
CUST_01820,2022-03-02,Phoenix,18-25,Male
CUST_01821,2021-06-29,Berlin,18-25,Other
CUST_01822,2021-07-25,Toronto,36-45,Other
CUST_01823,2021-05-16,Paris,18-25,Male
CUST_01824,2023-03-17,London,55+,Female
CUST_01825,2022-07-07,Paris,18-25,Female
CUST_01826,2023-06-17,Phoenix,18-25,Female
CUST_01827,2023-09-22,Toronto,26-35,Female
CUST_01828,2022-01-10,Houston,55+,Male
CUST_01829,2022-06-28,Toronto,18-25,Female
CUST_01830,2022-05-29,Berlin,46-55,Other
CUST_01831,2023-07-25,Berlin,55+,Other
CUST_01832,2021-10-07,Sydney,55+,Female
CUST_01833,2023-05-01,Chicago,36-45,Other
CUST_01834,2021-06-18,London,46-55,Other
CUST_01835,2021-09-21,Berlin,46-55,Other
CUST_01836,2023-07-25,Berlin,36-45,Male
CUST_01837,2023-04-25,Sydney,55+,Female
CUST_01838,2023-08-25,Phoenix,46-55,Female
CUST_01839,2022-05-09,Phoenix,36-45,Other
CUST_01840,2023-09-18,Paris,36-45,Other
CUST_01841,2023-04-06,London,36-45,Male
CUST_01842,2021-10-30,Toronto,36-45,Male
CUST_01843,2023-02-04,Chicago,26-35,Male
CUST_01844,2023-06-11,Los Angeles,36-45,Other
CUST_01845,2021-12-13,Houston,46-55,Male
CUST_01846,2023-04-04,Sydney,46-55,Male
CUST_01847,2021-04-28,Chicago,55+,Male
CUST_01848,2022-04-25,Los Angeles,18-25,Other
CUST_01849,2023-09-14,Houston,36-45,Male
CUST_01850,2021-03-19,Berlin,36-45,Other
CUST_01851,2021-05-25,Toronto,18-25,Male
CUST_01852,2023-02-12,London,18-25,Other
CUST_01853,2023-09-17,Berlin,46-55,Female
CUST_01854,2021-08-20,Paris,46-55,Female
CUST_01855,2023-05-31,New York,26-35,Other
CUST_01856,2022-11-24,Chicago,18-25,Male
CUST_01857,2023-01-12,Toronto,55+,Male
CUST_01858,2022-11-22,New York,18-25,Male
CUST_01859,2022-02-11,Los Angeles,55+,Female
CUST_01860,2023-09-18,Chicago,36-45,Male
CUST_01861,2023-05-17,Sydney,26-35,Other
CUST_01862,2023-04-04,Paris,36-45,Other
CUST_01863,2022-07-25,Toronto,46-55,Female
CUST_01864,2022-01-10,Los Angeles,55+,Female
CUST_01865,2021-04-03,Los Angeles,46-55,Other
CUST_01866,2023-03-21,Phoenix,55+,Female
CUST_01867,2022-02-09,Houston,46-55,Other
CUST_01868,2021-01-15,London,26-35,Other
CUST_01869,2021-09-28,Los Angeles,18-25,Other
CUST_01870,2022-07-04,Paris,36-45,Other
CUST_01871,2021-05-07,New York,18-25,Other
CUST_01872,2022-04-11,Toronto,36-45,Female
CUST_01873,2022-01-13,Toronto,18-25,Male
CUST_01874,2022-11-20,Paris,36-45,Female
CUST_01875,2023-02-06,Berlin,46-55,Female
CUST_01876,2022-11-20,Phoenix,26-35,Female
CUST_01877,2021-09-26,Paris,55+,Other
CUST_01878,2022-08-22,New York,46-55,Male
CUST_01879,2022-01-26,Chicago,46-55,Other
CUST_01880,2023-04-23,Sydney,55+,Other
CUST_01881,2022-10-16,Sydney,18-25,Male
CUST_01882,2023-08-21,New York,36-45,Other
CUST_01883,2022-01-16,Houston,46-55,Female
CUST_01884,2021-04-21,Berlin,46-55,Other
CUST_01885,2022-11-23,Phoenix,18-25,Male
CUST_01886,2021-08-28,Houston,46-55,Male
CUST_01887,2022-04-28,New York,36-45,Male
CUST_01888,2021-01-26,Paris,55+,Male
CUST_01889,2022-09-27,Berlin,26-35,Male
CUST_01890,2023-06-25,Berlin,26-35,Other
CUST_01891,2023-08-24,Houston,55+,Male
CUST_01892,2022-07-29,Paris,55+,Male
CUST_01893,2021-12-02,Chicago,55+,Male
CUST_01894,2023-07-27,New York,18-25,Female
CUST_01895,2022-09-17,London,26-35,Female
CUST_01896,2021-08-15,Houston,46-55,Male
CUST_01897,2022-10-26,New York,18-25,Other
CUST_01898,2021-03-06,Chicago,36-45,Female
CUST_01899,2022-10-13,Los Angeles,55+,Female
CUST_01900,2023-04-24,Phoenix,46-55,Female
CUST_01901,2022-04-21,Toronto,26-35,Male
CUST_01902,2023-07-21,London,46-55,Other
CUST_01903,2022-12-19,Toronto,18-25,Other
CUST_01904,2021-11-06,Toronto,46-55,Female
CUST_01905,2022-10-27,Paris,55+,Female
CUST_01906,2022-02-23,Houston,26-35,Male
CUST_01907,2021-04-30,Berlin,26-35,Female
CUST_01908,2021-05-24,New York,26-35,Other
CUST_01909,2021-02-16,Los Angeles,26-35,Female
CUST_01910,2023-08-27,Los Angeles,18-25,Other
CUST_01911,2021-02-08,Berlin,18-25,Female
CUST_01912,2021-11-08,Phoenix,46-55,Male
CUST_01913,2022-05-20,Berlin,18-25,Other
CUST_01914,2021-04-29,Paris,26-35,Female
CUST_01915,2021-04-10,London,36-45,Other
CUST_01916,2021-08-29,London,46-55,Other
CUST_01917,2023-06-28,Phoenix,36-45,Female
CUST_01918,2022-07-05,Houston,26-35,Female
CUST_01919,2021-05-19,Paris,36-45,Male
CUST_01920,2022-02-02,Houston,46-55,Female
CUST_01921,2022-04-10,Sydney,18-25,Female
CUST_01922,2022-01-15,Toronto,26-35,Female
CUST_01923,2022-11-18,Paris,55+,Other
CUST_01924,2023-08-31,New York,46-55,Female
CUST_01925,2023-01-31,Phoenix,18-25,Other
CUST_01926,2022-12-15,Chicago,36-45,Male
CUST_01927,2023-08-27,Toronto,26-35,Other
CUST_01928,2022-07-08,Berlin,55+,Female
CUST_01929,2022-03-06,Los Angeles,55+,Other
CUST_01930,2022-08-25,Berlin,18-25,Female
CUST_01931,2023-01-31,Los Angeles,36-45,Male
CUST_01932,2023-01-15,Berlin,46-55,Female
CUST_01933,2021-06-08,Phoenix,46-55,Female
CUST_01934,2023-06-26,London,55+,Other
CUST_01935,2022-03-01,Los Angeles,46-55,Male
CUST_01936,2022-11-02,Berlin,26-35,Other
CUST_01937,2021-04-12,Phoenix,26-35,Male
CUST_01938,2023-05-04,Berlin,36-45,Male
CUST_01939,2022-05-17,Paris,18-25,Male
CUST_01940,2022-09-23,Phoenix,36-45,Female
CUST_01941,2022-02-22,Sydney,18-25,Male
CUST_01942,2023-08-20,Toronto,18-25,Male
CUST_01943,2023-09-02,Paris,18-25,Other
CUST_01944,2021-10-14,Sydney,36-45,Other
CUST_01945,2021-02-03,Houston,55+,Female
CUST_01946,2022-12-08,London,26-35,Male
CUST_01947,2022-01-15,Sydney,18-25,Female
CUST_01948,2021-08-11,Sydney,55+,Female
CUST_01949,2022-03-31,Paris,36-45,Female
CUST_01950,2022-04-01,New York,26-35,Female
CUST_01951,2023-09-01,Sydney,36-45,Other
CUST_01952,2021-08-30,Los Angeles,46-55,Male
CUST_01953,2023-05-26,Phoenix,55+,Other
CUST_01954,2022-01-07,Los Angeles,18-25,Male
CUST_01955,2021-04-12,Toronto,36-45,Female
CUST_01956,2022-12-04,Houston,18-25,Other
CUST_01957,2022-01-12,Houston,55+,Male
CUST_01958,2022-07-12,London,55+,Male
CUST_01959,2023-07-13,Toronto,26-35,Other
CUST_01960,2022-10-23,London,46-55,Male
CUST_01961,2022-01-03,Berlin,46-55,Male
CUST_01962,2021-03-04,Berlin,36-45,Male
CUST_01963,2022-02-12,New York,36-45,Other
CUST_01964,2021-10-10,Phoenix,26-35,Other
CUST_01965,2021-07-14,Houston,55+,Female
CUST_01966,2023-09-19,Phoenix,55+,Other
CUST_01967,2021-05-06,Los Angeles,55+,Other
CUST_01968,2023-08-30,Toronto,26-35,Male
CUST_01969,2023-05-19,London,18-25,Other
CUST_01970,2023-04-24,Los Angeles,46-55,Other
CUST_01971,2022-04-11,Berlin,18-25,Other
CUST_01972,2021-04-04,Chicago,55+,Male
CUST_01973,2022-11-10,Sydney,46-55,Other
CUST_01974,2021-08-06,London,36-45,Female
CUST_01975,2022-10-20,London,26-35,Other
CUST_01976,2022-10-17,Houston,36-45,Male
CUST_01977,2022-09-04,Paris,26-35,Other
CUST_01978,2023-09-22,Phoenix,46-55,Other
CUST_01979,2021-01-22,Chicago,46-55,Male
CUST_01980,2021-02-21,Houston,26-35,Female
CUST_01981,2023-03-17,Sydney,55+,Male
CUST_01982,2021-12-08,Houston,36-45,Male
CUST_01983,2021-09-07,Houston,26-35,Other
CUST_01984,2021-05-09,Houston,18-25,Male
CUST_01985,2023-03-17,Phoenix,55+,Other
CUST_01986,2022-08-02,Houston,36-45,Other
CUST_01987,2021-07-30,Houston,36-45,Other
CUST_01988,2021-03-12,Houston,55+,Male
CUST_01989,2023-04-30,Houston,18-25,Other
CUST_01990,2023-02-23,Paris,36-45,Male
CUST_01991,2022-07-22,London,55+,Other
CUST_01992,2021-08-01,Chicago,46-55,Other
CUST_01993,2022-08-24,Los Angeles,26-35,Female
CUST_01994,2021-08-10,Los Angeles,46-55,Male
CUST_01995,2023-04-13,Los Angeles,36-45,Female
CUST_01996,2023-06-10,Sydney,46-55,Male
CUST_01997,2021-08-27,Paris,18-25,Female
CUST_01998,2021-12-03,New York,36-45,Female
CUST_01999,2023-03-04,Berlin,26-35,Female
CUST_02000,2021-06-01,New York,26-35,Other
CUST_02001,2023-03-19,Sydney,26-35,Female
CUST_02002,2023-07-12,London,18-25,Female
CUST_02003,2022-09-03,Paris,26-35,Female
CUST_02004,2021-01-03,London,46-55,Female
CUST_02005,2021-10-11,Sydney,46-55,Male
CUST_02006,2023-05-30,Paris,36-45,Other
CUST_02007,2021-05-29,Phoenix,26-35,Female
CUST_02008,2021-05-14,Sydney,18-25,Male
CUST_02009,2022-07-08,Chicago,55+,Male
CUST_02010,2021-09-14,Berlin,46-55,Female
CUST_02011,2023-03-29,Phoenix,36-45,Other
CUST_02012,2021-06-28,Toronto,46-55,Other
CUST_02013,2021-04-23,Houston,46-55,Other
CUST_02014,2022-11-08,Paris,36-45,Female
CUST_02015,2023-06-07,Chicago,46-55,Male
CUST_02016,2021-01-27,New York,46-55,Other
CUST_02017,2021-05-15,Berlin,18-25,Other
CUST_02018,2021-01-16,Toronto,55+,Other
CUST_02019,2022-01-02,Sydney,36-45,Male
CUST_02020,2023-03-20,Berlin,36-45,Male
CUST_02021,2023-03-19,New York,26-35,Female
CUST_02022,2021-09-01,Berlin,55+,Male
CUST_02023,2022-08-26,London,46-55,Male
CUST_02024,2021-11-28,Toronto,18-25,Female
CUST_02025,2021-01-17,Chicago,26-35,Male
CUST_02026,2021-06-28,Sydney,36-45,Male
CUST_02027,2021-09-29,Los Angeles,55+,Female
CUST_02028,2021-02-23,Berlin,18-25,Male
CUST_02029,2021-05-10,Sydney,36-45,Other
CUST_02030,2023-01-30,London,46-55,Female
CUST_02031,2022-03-08,New York,26-35,Female
CUST_02032,2022-06-23,New York,55+,Other
CUST_02033,2021-04-27,Houston,26-35,Male
CUST_02034,2023-02-03,Toronto,46-55,Male
CUST_02035,2021-03-07,Paris,46-55,Female
CUST_02036,2022-05-03,Los Angeles,36-45,Male
CUST_02037,2022-04-05,London,26-35,Male
CUST_02038,2023-03-08,London,26-35,Female
CUST_02039,2022-01-06,Paris,26-35,Male
CUST_02040,2022-06-10,Phoenix,26-35,Female
CUST_02041,2022-08-31,Chicago,18-25,Male
CUST_02042,2021-04-22,Berlin,36-45,Other
CUST_02043,2022-04-08,Phoenix,55+,Other
CUST_02044,2022-05-31,Houston,18-25,Other
CUST_02045,2021-08-15,Phoenix,26-35,Other
CUST_02046,2023-08-27,Sydney,46-55,Male
CUST_02047,2022-09-22,Paris,46-55,Male
CUST_02048,2021-02-14,London,26-35,Female
CUST_02049,2023-01-15,London,18-25,Male
CUST_02050,2023-03-14,Chicago,18-25,Other
CUST_02051,2023-07-20,Sydney,36-45,Female
CUST_02052,2023-06-07,Toronto,46-55,Female
CUST_02053,2022-11-06,Houston,26-35,Male
CUST_02054,2022-06-18,Toronto,18-25,Other
CUST_02055,2021-11-05,London,18-25,Male
CUST_02056,2022-04-15,London,55+,Other
CUST_02057,2022-10-21,Toronto,36-45,Female
CUST_02058,2023-09-15,Phoenix,55+,Other
CUST_02059,2021-02-01,Sydney,46-55,Male
CUST_02060,2021-03-04,Chicago,26-35,Other
CUST_02061,2022-05-06,Paris,46-55,Other
CUST_02062,2023-05-18,Chicago,26-35,Female
CUST_02063,2022-02-16,Paris,18-25,Male
CUST_02064,2022-03-13,Houston,18-25,Other
CUST_02065,2022-12-04,Los Angeles,26-35,Female
CUST_02066,2021-04-21,Phoenix,46-55,Female
CUST_02067,2022-05-18,Houston,46-55,Male
CUST_02068,2022-12-31,Berlin,36-45,Other
CUST_02069,2023-07-21,Toronto,55+,Other
CUST_02070,2022-03-31,Toronto,26-35,Other
CUST_02071,2021-03-17,Houston,46-55,Female
CUST_02072,2023-07-10,Chicago,18-25,Male
CUST_02073,2021-03-24,Chicago,46-55,Male
CUST_02074,2021-11-26,Sydney,46-55,Other
CUST_02075,2022-09-15,New York,36-45,Female
CUST_02076,2021-06-01,Chicago,46-55,Female
CUST_02077,2021-03-09,Toronto,36-45,Male
CUST_02078,2021-05-10,Sydney,18-25,Female
CUST_02079,2021-10-09,Chicago,18-25,Female
CUST_02080,2022-10-02,Berlin,18-25,Male
CUST_02081,2022-10-11,Berlin,18-25,Other
CUST_02082,2022-08-23,London,18-25,Female
CUST_02083,2022-07-16,Sydney,46-55,Female
CUST_02084,2022-12-31,Phoenix,55+,Other
CUST_02085,2021-11-29,Phoenix,26-35,Male
CUST_02086,2022-01-26,Berlin,18-25,Other
CUST_02087,2022-09-04,Paris,55+,Other
CUST_02088,2022-06-28,New York,55+,Female
CUST_02089,2021-10-29,Toronto,55+,Female
CUST_02090,2022-04-10,Los Angeles,46-55,Male
CUST_02091,2022-06-02,Chicago,36-45,Other
CUST_02092,2022-09-12,New York,18-25,Male
CUST_02093,2022-03-17,Houston,55+,Male
CUST_02094,2021-04-12,Phoenix,26-35,Other
CUST_02095,2023-03-24,Sydney,46-55,Other
CUST_02096,2022-12-20,Los Angeles,46-55,Other
CUST_02097,2021-04-28,Sydney,46-55,Female
CUST_02098,2023-05-24,London,36-45,Male
CUST_02099,2022-11-02,Phoenix,55+,Other
CUST_02100,2022-10-29,London,26-35,Female
CUST_02101,2023-06-18,London,18-25,Other
CUST_02102,2023-02-27,Berlin,36-45,Female
CUST_02103,2022-07-19,Berlin,18-25,Female
CUST_02104,2023-01-09,Phoenix,55+,Male
CUST_02105,2023-06-06,London,26-35,Other
CUST_02106,2021-08-09,New York,46-55,Male
CUST_02107,2022-03-17,Toronto,18-25,Female
CUST_02108,2022-04-08,Los Angeles,46-55,Other
CUST_02109,2023-06-29,London,55+,Other
CUST_02110,2021-08-22,Paris,55+,Female
CUST_02111,2022-02-28,Houston,55+,Female
CUST_02112,2021-12-14,Paris,46-55,Other
CUST_02113,2023-04-28,Paris,18-25,Other
CUST_02114,2022-04-10,Berlin,55+,Female
CUST_02115,2022-02-13,Chicago,55+,Female
CUST_02116,2022-03-02,Phoenix,55+,Other
CUST_02117,2023-01-18,London,18-25,Female
CUST_02118,2021-04-08,London,26-35,Female
CUST_02119,2021-11-17,Berlin,18-25,Male
CUST_02120,2022-03-14,Sydney,26-35,Male
CUST_02121,2021-11-17,Sydney,55+,Male
CUST_02122,2022-11-13,Los Angeles,26-35,Other
CUST_02123,2021-09-19,Toronto,18-25,Female
CUST_02124,2022-01-19,Paris,55+,Male
CUST_02125,2023-09-04,Phoenix,46-55,Other
CUST_02126,2021-06-06,Sydney,36-45,Female
CUST_02127,2022-12-05,Chicago,18-25,Male
CUST_02128,2023-08-04,Chicago,18-25,Other
CUST_02129,2022-05-01,London,26-35,Female
CUST_02130,2021-03-10,Toronto,55+,Other
CUST_02131,2021-04-04,Paris,26-35,Female
CUST_02132,2023-05-02,Paris,26-35,Male
CUST_02133,2021-03-29,Toronto,18-25,Other
CUST_02134,2021-04-06,Los Angeles,55+,Female
CUST_02135,2022-03-19,Los Angeles,36-45,Other
CUST_02136,2021-04-09,Chicago,18-25,Other
CUST_02137,2023-02-02,London,18-25,Other
CUST_02138,2023-01-27,Houston,18-25,Female
CUST_02139,2022-01-17,London,55+,Other
CUST_02140,2023-04-12,London,36-45,Other
CUST_02141,2021-05-14,Phoenix,36-45,Other
CUST_02142,2022-07-24,Phoenix,55+,Female
CUST_02143,2021-03-03,Paris,26-35,Male
CUST_02144,2022-08-24,Toronto,46-55,Other
CUST_02145,2023-09-07,Phoenix,18-25,Male
CUST_02146,2022-07-30,Sydney,26-35,Other
CUST_02147,2022-07-30,London,36-45,Other
CUST_02148,2021-12-04,Paris,18-25,Male
CUST_02149,2022-11-18,Berlin,55+,Other
CUST_02150,2021-05-06,Sydney,36-45,Male
CUST_02151,2022-02-25,Toronto,55+,Male
CUST_02152,2021-12-29,Chicago,46-55,Male
CUST_02153,2023-06-14,Chicago,26-35,Female
CUST_02154,2022-11-13,New York,55+,Other
CUST_02155,2023-08-22,Chicago,46-55,Other
CUST_02156,2023-02-08,Houston,36-45,Other
CUST_02157,2022-03-10,Phoenix,55+,Other
CUST_02158,2023-06-08,Los Angeles,36-45,Female
CUST_02159,2023-07-27,Houston,55+,Female
CUST_02160,2023-01-09,Chicago,55+,Other
CUST_02161,2021-02-22,Toronto,55+,Other
CUST_02162,2023-09-19,Los Angeles,26-35,Male
CUST_02163,2021-10-22,Los Angeles,18-25,Female
CUST_02164,2022-09-07,Los Angeles,18-25,Other
CUST_02165,2021-11-16,Sydney,26-35,Female
CUST_02166,2021-12-27,Berlin,18-25,Female
CUST_02167,2021-04-17,New York,26-35,Other
CUST_02168,2022-08-15,New York,26-35,Other
CUST_02169,2022-06-04,Toronto,36-45,Male
CUST_02170,2021-08-06,Berlin,26-35,Female
CUST_02171,2021-06-08,Los Angeles,26-35,Other
CUST_02172,2022-11-04,Los Angeles,55+,Other
CUST_02173,2022-05-09,Phoenix,55+,Female
CUST_02174,2021-08-18,Paris,26-35,Other
CUST_02175,2023-05-18,Chicago,55+,Male
CUST_02176,2021-04-21,Los Angeles,36-45,Male
CUST_02177,2021-12-25,Toronto,36-45,Other
CUST_02178,2023-05-16,Phoenix,26-35,Male
CUST_02179,2022-07-24,Houston,55+,Male
CUST_02180,2022-01-12,Houston,46-55,Other
CUST_02181,2021-04-28,Phoenix,18-25,Female
CUST_02182,2023-02-20,Sydney,55+,Male
CUST_02183,2021-10-13,Chicago,36-45,Female
CUST_02184,2022-08-11,Chicago,36-45,Female
CUST_02185,2021-08-20,Berlin,46-55,Male
CUST_02186,2023-04-07,Chicago,26-35,Other
CUST_02187,2022-03-16,New York,46-55,Female
CUST_02188,2023-05-16,New York,46-55,Female
CUST_02189,2022-07-29,London,18-25,Female
CUST_02190,2023-09-25,London,36-45,Other
CUST_02191,2023-02-25,Sydney,46-55,Female
CUST_02192,2023-04-19,Sydney,26-35,Female
CUST_02193,2022-09-29,Berlin,55+,Male
CUST_02194,2022-09-21,Phoenix,26-35,Female
CUST_02195,2022-11-23,Berlin,18-25,Female
CUST_02196,2022-10-21,Sydney,36-45,Male
CUST_02197,2022-07-25,Chicago,26-35,Female
CUST_02198,2021-01-27,Berlin,36-45,Female
CUST_02199,2022-09-16,Chicago,55+,Other
CUST_02200,2023-08-10,Paris,55+,Other
CUST_02201,2022-11-05,Paris,55+,Female
CUST_02202,2023-04-30,Sydney,26-35,Male
CUST_02203,2022-12-12,Paris,46-55,Male
CUST_02204,2021-10-01,Toronto,26-35,Other
CUST_02205,2021-01-30,Berlin,36-45,Other
CUST_02206,2021-07-04,Berlin,46-55,Other
CUST_02207,2021-10-07,Phoenix,46-55,Female
CUST_02208,2022-12-21,London,18-25,Other
CUST_02209,2023-02-20,Sydney,55+,Female
CUST_02210,2021-11-13,Berlin,26-35,Female
CUST_02211,2023-08-02,Houston,18-25,Male
CUST_02212,2021-12-14,Los Angeles,36-45,Female
CUST_02213,2021-12-26,Sydney,18-25,Male
CUST_02214,2021-01-07,Phoenix,55+,Female
CUST_02215,2021-07-05,London,18-25,Female
CUST_02216,2023-06-10,Toronto,55+,Other
CUST_02217,2021-05-27,Phoenix,46-55,Other
CUST_02218,2022-08-03,Chicago,18-25,Other
CUST_02219,2022-11-05,Phoenix,36-45,Male
CUST_02220,2022-02-15,New York,18-25,Female
CUST_02221,2021-03-13,New York,36-45,Female
CUST_02222,2021-05-26,Berlin,36-45,Male
CUST_02223,2023-01-29,Chicago,36-45,Other
CUST_02224,2022-10-11,London,26-35,Male
CUST_02225,2023-09-23,Phoenix,26-35,Other
CUST_02226,2021-02-01,Sydney,36-45,Female
CUST_02227,2021-04-04,Berlin,18-25,Female
CUST_02228,2023-02-04,New York,18-25,Other
CUST_02229,2022-06-28,Sydney,46-55,Female
CUST_02230,2021-08-09,Sydney,26-35,Other
CUST_02231,2022-01-21,Phoenix,46-55,Male
CUST_02232,2022-03-06,New York,18-25,Female
CUST_02233,2022-04-10,Toronto,18-25,Male
CUST_02234,2021-12-16,Phoenix,26-35,Female
CUST_02235,2021-06-11,Paris,55+,Other
CUST_02236,2022-01-14,Houston,36-45,Female
CUST_02237,2021-11-16,New York,55+,Female
CUST_02238,2023-01-09,Berlin,46-55,Female
CUST_02239,2021-11-29,London,18-25,Female
CUST_02240,2023-03-07,Houston,55+,Female
CUST_02241,2023-08-23,Toronto,36-45,Male
CUST_02242,2022-08-05,Berlin,55+,Male
CUST_02243,2022-09-03,Toronto,36-45,Female
CUST_02244,2021-03-28,Toronto,55+,Male
CUST_02245,2023-06-24,Houston,36-45,Male
CUST_02246,2021-02-23,Chicago,55+,Male
CUST_02247,2021-06-09,Toronto,18-25,Other
CUST_02248,2021-06-11,Toronto,18-25,Female
CUST_02249,2023-02-12,Houston,26-35,Other
CUST_02250,2022-09-25,Phoenix,36-45,Other
CUST_02251,2021-02-20,Los Angeles,46-55,Other
CUST_02252,2022-11-22,Toronto,26-35,Other
CUST_02253,2021-03-25,Houston,36-45,Female
CUST_02254,2021-10-06,Berlin,55+,Other
CUST_02255,2022-03-30,Paris,55+,Other
CUST_02256,2022-11-09,Phoenix,55+,Male
CUST_02257,2022-03-11,Phoenix,46-55,Female
CUST_02258,2022-05-13,Berlin,46-55,Other
