customer_id,last_order_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_total,segment,signup_date,location,age_group,gender
CUST_00713,2023-03-25,5,1312.5,222,2,3,3,233,2.6666666666666665,Needs Attention,2021-09-18,Phoenix,46-55,Other
CUST_00714,2023-02-12,6,1423.42,263,2,3,3,233,2.6666666666666665,Needs Attention,2021-02-15,Toronto,18-25,Other
CUST_00715,2023-08-14,11,1298.78,80,4,4,3,443,3.6666666666666665,Loyal Customer,2022-12-27,Chicago,18-25,Female
CUST_00716,2022-09-21,3,93.78,407,1,2,1,121,1.3333333333333333,Lost,2022-03-23,Paris,26-35,Female
CUST_00717,2022-09-27,2,327.74,401,1,1,2,112,1.3333333333333333,Lost,2021-01-02,Paris,26-35,Male
CUST_00718,2022-11-01,3,495.85,366,1,2,2,122,1.6666666666666667,Lost,2022-06-17,Toronto,55+,Female
CUST_00719,2023-10-27,41,13375.27,6,5,5,5,555,5.0,Champion,2023-08-06,New York,55+,Female
CUST_00720,2023-04-07,3,321.95,209,3,2,1,321,2.0,Others,2023-04-06,Toronto,26-35,Female
CUST_00721,2022-12-25,3,125.72,312,1,2,1,121,1.3333333333333333,Lost,2022-07-06,London,46-55,Other
CUST_00722,2023-08-05,9,1630.78,89,4,4,3,443,3.6666666666666665,Loyal Customer,2022-12-05,Houston,55+,Other
CUST_00723,2023-11-01,24,4523.59,1,5,5,5,555,5.0,Champion,2023-01-07,New York,55+,Male
CUST_00724,2023-08-22,3,515.21,72,4,2,2,422,2.6666666666666665,New Customer,2023-08-21,Sydney,46-55,Other
CUST_00725,2023-04-27,6,537.85,189,3,3,2,332,2.6666666666666665,Others,2023-01-30,Phoenix,18-25,Female
CUST_00726,2023-02-16,2,48.61,259,2,1,1,211,1.3333333333333333,Lost,2023-01-25,London,36-45,Other
CUST_00727,2023-11-01,51,14135.36,1,5,5,5,555,5.0,Champion,2022-11-18,New York,18-25,Female
CUST_00728,2022-11-28,2,172.46,339,1,1,1,111,1.0,Lost,2021-07-21,London,36-45,Female
CUST_00729,2023-09-01,11,1758.3400000000001,62,5,4,3,543,4.0,Loyal Customer,2022-01-08,Phoenix,46-55,Other
CUST_00730,2023-08-20,8,2312.0299999999997,74,4,3,4,434,3.6666666666666665,Loyal Customer,2022-03-18,Phoenix,55+,Female
CUST_00731,2023-07-13,19,3658.93,112,4,5,4,454,4.333333333333333,Champion,2021-03-13,Phoenix,46-55,Other
CUST_00732,2023-08-31,2,487.65,63,4,1,2,412,2.3333333333333335,New Customer,2023-08-30,Sydney,18-25,Female
CUST_00733,2023-03-30,7,1011.0100000000001,217,2,3,3,233,2.6666666666666665,Needs Attention,2022-11-12,Los Angeles,46-55,Male
CUST_00734,2023-08-02,8,1075.56,92,4,3,3,433,3.3333333333333335,Loyal Customer,2023-08-01,Houston,18-25,Male
CUST_00735,2023-07-22,12,2153.86,103,4,4,4,444,4.0,Champion,2021-12-05,Chicago,46-55,Female
CUST_00736,2023-03-06,3,1338.2,241,2,2,3,223,2.3333333333333335,Others,2022-10-01,Phoenix,26-35,Other
CUST_00737,2023-07-07,17,3133.2200000000003,118,3,4,4,344,3.6666666666666665,Loyal Customer,2021-11-18,Sydney,18-25,Female
CUST_00738,2022-12-25,1,26.22,312,1,1,1,111,1.0,Lost,2022-11-11,London,36-45,Other
CUST_00739,2023-05-20,5,1470.38,166,3,3,3,333,3.0,Loyal Customer,2023-05-19,Phoenix,55+,Male
CUST_00740,2023-06-26,15,2323.56,129,3,4,4,344,3.6666666666666665,Loyal Customer,2021-05-08,Toronto,55+,Male
CUST_00741,2023-05-03,4,1251.42,183,3,2,3,323,2.6666666666666665,Others,2023-01-08,Paris,18-25,Male
CUST_00742,2023-08-24,13,2610.4,70,4,4,4,444,4.0,Champion,2023-07-11,Los Angeles,26-35,Female
CUST_00743,2022-12-01,2,74.08,336,1,1,1,111,1.0,Lost,2021-11-04,Houston,55+,Other
CUST_00744,2023-04-30,6,1217.56,186,3,3,3,333,3.0,Loyal Customer,2022-06-04,Sydney,26-35,Other
CUST_00745,2023-06-24,14,1775.44,131,3,4,3,343,3.3333333333333335,Loyal Customer,2021-11-13,Houston,36-45,Female
CUST_00746,2023-02-23,2,968.4699999999999,252,2,1,3,213,2.0,Others,2022-11-14,Toronto,55+,Male
CUST_00747,2023-03-31,14,3494.0099999999998,216,2,4,4,244,3.3333333333333335,At Risk,2022-02-23,Sydney,46-55,Other
CUST_00748,2023-01-27,7,1041.03,279,2,3,3,233,2.6666666666666665,Needs Attention,2021-12-01,Berlin,46-55,Other
CUST_00749,2022-12-25,2,445.01,312,1,1,2,112,1.3333333333333333,Lost,2022-02-17,London,18-25,Other
CUST_00750,2023-03-27,3,344.81,220,2,2,2,222,2.0,Lost,2022-12-15,New York,55+,Female
CUST_00751,2023-10-31,50,15851.35,2,5,5,5,555,5.0,Champion,2021-10-30,Berlin,26-35,Female
CUST_00752,2023-02-26,1,62.0,249,2,1,1,211,1.3333333333333333,Lost,2022-07-22,Chicago,26-35,Male
CUST_00753,2023-03-22,6,765.77,225,2,3,2,232,2.3333333333333335,Others,2021-05-11,Los Angeles,36-45,Female
CUST_00754,2023-08-16,15,2959.02,78,4,4,4,444,4.0,Champion,2021-07-16,Phoenix,55+,Female
CUST_00755,2023-10-28,34,8749.52,5,5,5,5,555,5.0,Champion,2022-03-07,Berlin,26-35,Male
CUST_00756,2023-02-20,2,630.6800000000001,255,2,1,2,212,1.6666666666666667,Lost,2022-11-12,Toronto,26-35,Male
CUST_00757,2023-08-22,7,1285.51,72,4,3,3,433,3.3333333333333335,Loyal Customer,2023-08-21,Chicago,55+,Female
CUST_00758,2023-04-22,7,1113.72,194,3,3,3,333,3.0,Loyal Customer,2022-01-24,Berlin,46-55,Female
CUST_00759,2023-01-25,1,97.78,281,2,1,1,211,1.3333333333333333,Lost,2022-11-25,Paris,55+,Female
CUST_00760,2023-02-18,1,129.0,257,2,1,1,211,1.3333333333333333,Lost,2023-02-06,New York,46-55,Male
CUST_00761,2023-09-02,14,2189.64,61,5,4,4,544,4.333333333333333,Champion,2023-07-14,Chicago,18-25,Other
CUST_00762,2023-07-21,14,2975.75,104,4,4,4,444,4.0,Champion,2021-06-28,Houston,18-25,Other
CUST_00763,2023-08-19,15,2525.57,75,4,4,4,444,4.0,Champion,2022-09-23,Houston,46-55,Female
CUST_00764,2023-02-26,2,96.15,249,2,1,1,211,1.3333333333333333,Lost,2022-08-06,New York,55+,Female
CUST_00765,2023-10-30,46,9515.76,3,5,5,5,555,5.0,Champion,2021-11-05,Houston,36-45,Female
CUST_00766,2023-04-25,6,1714.1899999999998,191,3,3,3,333,3.0,Loyal Customer,2022-02-20,New York,26-35,Female
CUST_00767,2022-12-03,2,404.49,334,1,1,2,112,1.3333333333333333,Lost,2022-07-16,Sydney,18-25,Other
CUST_00768,2023-05-05,1,217.39,181,3,1,1,311,1.6666666666666667,Others,2023-05-04,New York,18-25,Female
CUST_00769,2023-07-10,15,2424.35,115,4,4,4,444,4.0,Champion,2021-01-01,London,46-55,Male
CUST_00770,2022-03-18,2,70.97999999999999,594,1,1,1,111,1.0,Lost,2021-11-08,Houston,36-45,Other
CUST_00771,2023-10-29,55,13429.880000000001,4,5,5,5,555,5.0,Champion,2021-10-21,Phoenix,55+,Female
CUST_00772,2021-12-15,1,322.69,687,1,1,1,111,1.0,Lost,2021-08-04,London,36-45,Male
CUST_00773,2023-10-23,34,7671.849999999999,10,5,5,5,555,5.0,Champion,2022-03-17,Sydney,46-55,Female
CUST_00774,2023-08-25,17,3316.2500000000005,69,4,4,4,444,4.0,Champion,2023-03-16,Berlin,36-45,Female
CUST_00775,2022-12-24,3,890.47,313,1,2,3,123,2.0,Others,2022-08-17,Toronto,26-35,Female
CUST_00776,2023-09-15,22,8170.7,48,5,5,5,555,5.0,Champion,2022-09-14,Los Angeles,55+,Male
CUST_00777,2023-08-27,12,3047.2599999999998,67,4,4,4,444,4.0,Champion,2022-11-02,New York,55+,Female
CUST_00778,2023-02-09,2,187.39999999999998,266,2,1,1,211,1.3333333333333333,Lost,2021-11-26,Houston,36-45,Female
CUST_00779,2023-02-11,3,527.28,264,2,2,2,222,2.0,Lost,2022-04-22,London,18-25,Female
CUST_00780,2023-01-25,4,699.34,281,2,2,2,222,2.0,Lost,2022-03-29,Sydney,26-35,Other
CUST_00781,2022-12-06,4,1063.08,331,1,2,3,123,2.0,Others,2022-03-29,Paris,55+,Male
CUST_00782,2023-04-22,6,1426.45,194,3,3,3,333,3.0,Loyal Customer,2022-11-23,Sydney,55+,Other
CUST_00783,2023-02-20,8,2178.31,255,2,3,4,234,3.0,Needs Attention,2021-08-07,Chicago,18-25,Male
CUST_00784,2023-07-25,18,3869.95,100,4,4,5,445,4.333333333333333,Champion,2022-06-08,Sydney,36-45,Female
CUST_00785,2023-08-23,9,1991.46,71,4,4,4,444,4.0,Champion,2022-04-30,Paris,18-25,Other
CUST_00786,2023-03-25,1,361.73,222,2,1,2,212,1.6666666666666667,Lost,2023-03-24,Berlin,46-55,Male
CUST_00787,2023-07-13,7,1837.3100000000002,112,4,3,4,434,3.6666666666666665,Loyal Customer,2023-07-12,London,18-25,Other
CUST_00788,2023-09-11,7,2637.15,52,5,3,4,534,4.0,Loyal Customer,2023-09-10,London,26-35,Other
CUST_00789,2023-04-29,6,853.75,187,3,3,2,332,2.6666666666666665,Others,2023-03-27,Chicago,55+,Female
CUST_00790,2023-02-21,1,233.95,254,2,1,1,211,1.3333333333333333,Lost,2023-01-24,Phoenix,36-45,Male
CUST_00791,2023-07-24,12,2569.95,101,4,4,4,444,4.0,Champion,2021-06-23,Los Angeles,46-55,Male
CUST_00792,2023-04-08,7,877.08,208,3,3,2,332,2.6666666666666665,Others,2022-11-06,Phoenix,26-35,Male
CUST_00793,2022-12-21,5,900.46,316,1,3,3,133,2.3333333333333335,Needs Attention,2021-03-28,New York,55+,Other
CUST_00794,2022-07-12,4,1749.9899999999998,478,1,2,3,123,2.0,Others,2021-10-18,Toronto,55+,Male
CUST_00795,2023-10-31,38,7226.55,2,5,5,5,555,5.0,Champion,2022-06-12,New York,36-45,Male
CUST_00796,2022-11-12,1,114.38,355,1,1,1,111,1.0,Lost,2022-11-11,Chicago,36-45,Other
CUST_00797,2023-02-27,2,1780.27,248,2,1,3,213,2.0,Others,2022-10-11,Paris,36-45,Male
CUST_00798,2023-04-27,5,2186.59,189,3,3,4,334,3.3333333333333335,Loyal Customer,2022-09-27,Houston,46-55,Other
CUST_00799,2023-04-19,7,1223.78,197,3,3,3,333,3.0,Loyal Customer,2021-12-10,Houston,36-45,Female
CUST_00800,2021-11-21,1,71.52,711,1,1,1,111,1.0,Lost,2021-04-06,Houston,26-35,Female
CUST_00801,2023-04-20,2,42.64,196,3,1,1,311,1.6666666666666667,Others,2023-04-19,Houston,36-45,Female
CUST_00802,2023-09-03,18,3951.02,60,5,4,5,545,4.666666666666667,Champion,2023-09-02,Phoenix,36-45,Female
CUST_00803,2023-04-19,5,1337.07,197,3,3,3,333,3.0,Loyal Customer,2023-02-09,Toronto,26-35,Female
CUST_00804,2023-02-02,5,318.42,273,2,3,1,231,2.0,Others,2021-08-29,Berlin,46-55,Other
CUST_00805,2023-02-03,2,126.97,272,2,1,1,211,1.3333333333333333,Lost,2022-11-20,New York,55+,Other
CUST_00806,2022-06-23,2,257.25,497,1,1,1,111,1.0,Lost,2021-11-14,New York,36-45,Male
CUST_00807,2021-10-02,1,21.42,761,1,1,1,111,1.0,Lost,2021-08-19,Sydney,18-25,Other
CUST_00808,2023-04-07,1,386.5,209,3,1,2,312,2.0,Others,2023-04-06,Chicago,26-35,Other
CUST_00809,2022-12-30,7,1938.8799999999999,307,1,3,4,134,2.6666666666666665,Needs Attention,2021-07-23,Chicago,18-25,Other
CUST_00810,2023-10-20,39,11097.31,13,5,5,5,555,5.0,Champion,2021-05-31,Paris,55+,Female
CUST_00811,2022-02-16,3,395.68999999999994,624,1,2,2,122,1.6666666666666667,Lost,2021-01-26,New York,46-55,Male
CUST_00812,2023-02-26,2,266.90999999999997,249,2,1,1,211,1.3333333333333333,Lost,2021-02-17,Houston,18-25,Male
CUST_00813,2023-09-16,45,11706.47,47,5,5,5,555,5.0,Champion,2021-09-08,Phoenix,18-25,Female
CUST_00814,2022-07-17,1,226.52,473,1,1,1,111,1.0,Lost,2022-05-02,Paris,26-35,Female
CUST_00815,2023-02-15,3,388.83000000000004,260,2,2,2,222,2.0,Lost,2022-09-18,Phoenix,46-55,Male
CUST_00816,2023-05-22,3,171.22,164,3,2,1,321,2.0,Others,2023-05-21,Phoenix,55+,Male
CUST_00817,2023-04-24,8,3122.9,192,3,3,4,334,3.3333333333333335,Loyal Customer,2023-02-26,Toronto,46-55,Other
CUST_00818,2023-06-30,10,3829.18,125,3,4,5,345,4.0,Loyal Customer,2021-03-16,Toronto,46-55,Other
CUST_00819,2023-10-24,21,5747.62,9,5,5,5,555,5.0,Champion,2022-04-12,London,55+,Other
CUST_00820,2023-09-01,16,3152.39,62,5,4,4,544,4.333333333333333,Champion,2022-03-01,Sydney,18-25,Male
CUST_00822,2023-10-24,47,10964.79,9,5,5,5,555,5.0,Champion,2022-10-07,Houston,55+,Other
CUST_00823,2023-08-19,12,2504.26,75,4,4,4,444,4.0,Champion,2022-08-13,Sydney,18-25,Other
CUST_00824,2023-07-09,17,3377.52,116,4,4,4,444,4.0,Champion,2021-07-19,Phoenix,46-55,Male
CUST_00825,2023-04-18,4,924.81,198,3,2,3,323,2.6666666666666665,Others,2023-01-06,Berlin,18-25,Female
CUST_00826,2023-01-28,2,278.95000000000005,278,2,1,1,211,1.3333333333333333,Lost,2022-12-15,Paris,36-45,Other
CUST_00827,2023-08-14,10,1470.94,80,4,4,3,443,3.6666666666666665,Loyal Customer,2022-01-29,Toronto,46-55,Other
CUST_00828,2023-05-20,9,1877.49,166,3,4,4,344,3.6666666666666665,Loyal Customer,2022-05-22,Paris,55+,Female
CUST_00829,2022-09-29,3,372.34,399,1,2,2,122,1.6666666666666667,Lost,2022-02-14,Los Angeles,36-45,Female
CUST_00830,2023-04-02,8,2689.11,214,2,3,4,234,3.0,Needs Attention,2021-09-07,New York,46-55,Female
CUST_00831,2023-05-30,13,1745.08,156,3,4,3,343,3.3333333333333335,Loyal Customer,2021-06-01,Berlin,26-35,Male
CUST_00832,2023-04-23,4,471.72,193,3,2,2,322,2.3333333333333335,Others,2022-11-03,London,18-25,Male
CUST_00833,2023-10-31,33,10162.49,2,5,5,5,555,5.0,Champion,2022-12-06,Berlin,18-25,Other
CUST_00834,2023-06-27,17,2973.94,128,3,4,4,344,3.6666666666666665,Loyal Customer,2021-01-06,Paris,46-55,Female
CUST_00835,2023-07-05,7,1066.83,120,3,3,3,333,3.0,Loyal Customer,2023-07-04,Paris,36-45,Other
CUST_00836,2023-04-21,4,1848.21,195,3,2,4,324,3.0,Potential Loyalist,2023-02-08,Phoenix,26-35,Other
CUST_00837,2023-06-02,1,77.84,153,3,1,1,311,1.6666666666666667,Others,2023-06-01,Phoenix,46-55,Other
CUST_00838,2023-08-16,14,2111.59,78,4,4,4,444,4.0,Champion,2023-02-28,Los Angeles,18-25,Male
CUST_00839,2023-06-27,6,898.0,128,3,3,3,333,3.0,Loyal Customer,2023-06-26,Sydney,26-35,Female
CUST_00840,2023-04-27,6,2705.47,189,3,3,4,334,3.3333333333333335,Loyal Customer,2021-04-20,Los Angeles,18-25,Male
CUST_00841,2023-10-20,23,4034.38,13,5,5,5,555,5.0,Champion,2023-03-09,London,36-45,Male
CUST_00842,2023-02-16,8,1222.52,259,2,3,3,233,2.6666666666666665,Needs Attention,2022-03-12,Phoenix,36-45,Other
CUST_00843,2023-08-16,14,2888.66,78,4,4,4,444,4.0,Champion,2021-08-13,London,26-35,Female
CUST_00844,2022-12-27,3,703.35,310,1,2,2,122,1.6666666666666667,Lost,2021-06-30,Phoenix,18-25,Female
CUST_00845,2023-10-14,24,5121.05,19,5,5,5,555,5.0,Champion,2023-04-04,Phoenix,55+,Other
CUST_00846,2023-09-09,3,303.58,54,5,2,1,521,2.6666666666666665,New Customer,2023-09-08,Phoenix,36-45,Other
CUST_00847,2023-10-24,24,8281.1,9,5,5,5,555,5.0,Champion,2022-12-14,Houston,26-35,Other
CUST_00848,2023-01-02,1,32.29,304,1,1,1,111,1.0,Lost,2022-06-15,Chicago,26-35,Male
CUST_00849,2023-05-03,7,1785.0,183,3,3,4,334,3.3333333333333335,Loyal Customer,2022-04-21,Berlin,46-55,Other
CUST_00850,2022-08-04,3,119.63,455,1,2,1,121,1.3333333333333333,Lost,2021-02-21,Houston,36-45,Male
CUST_00851,2023-10-21,55,15149.16,12,5,5,5,555,5.0,Champion,2022-07-25,New York,18-25,Female
CUST_00852,2022-12-06,3,1102.39,331,1,2,3,123,2.0,Others,2021-09-13,Paris,36-45,Other
CUST_00853,2023-09-02,20,3095.87,61,5,5,4,554,4.666666666666667,Champion,2023-07-29,Toronto,46-55,Female
CUST_00854,2023-05-20,1,72.85,166,3,1,1,311,1.6666666666666667,Others,2023-05-19,London,55+,Male
CUST_00855,2023-08-26,13,2982.7400000000002,68,4,4,4,444,4.0,Champion,2021-05-05,Chicago,26-35,Female
CUST_00856,2023-07-16,15,4503.26,109,4,4,5,445,4.333333333333333,Champion,2022-04-13,New York,18-25,Female
CUST_00857,2023-10-06,18,5403.889999999999,27,5,4,5,545,4.666666666666667,Champion,2021-05-17,Sydney,26-35,Other
CUST_00858,2023-04-22,5,1327.27,194,3,3,3,333,3.0,Loyal Customer,2023-04-01,Phoenix,46-55,Other
CUST_00859,2023-04-10,6,2235.7,206,3,3,4,334,3.3333333333333335,Loyal Customer,2022-04-21,Phoenix,18-25,Male
CUST_00860,2023-10-23,53,13775.69,10,5,5,5,555,5.0,Champion,2022-11-15,Toronto,36-45,Female
CUST_00861,2023-02-06,2,581.04,269,2,1,2,212,1.6666666666666667,Lost,2022-06-28,Toronto,55+,Other
CUST_00862,2023-03-22,6,679.02,225,2,3,2,232,2.3333333333333335,Others,2022-07-27,Toronto,55+,Other
CUST_00863,2023-04-23,6,846.17,193,3,3,2,332,2.6666666666666665,Others,2022-09-02,New York,46-55,Male
CUST_00864,2023-02-03,5,1011.44,272,2,3,3,233,2.6666666666666665,Needs Attention,2021-11-21,Paris,26-35,Other
CUST_00865,2023-09-01,4,394.51,62,5,2,2,522,3.0,New Customer,2023-08-31,Paris,55+,Female
CUST_00866,2023-04-18,8,2703.7000000000003,198,3,3,4,334,3.3333333333333335,Loyal Customer,2023-02-13,Houston,26-35,Male
CUST_00867,2023-08-30,11,1296.85,64,4,4,3,443,3.6666666666666665,Loyal Customer,2023-07-02,London,55+,Other
CUST_00868,2023-06-25,17,2560.64,130,3,4,4,344,3.6666666666666665,Loyal Customer,2022-03-30,Houston,55+,Female
CUST_00869,2023-01-07,2,133.04,299,1,1,1,111,1.0,Lost,2022-09-20,Berlin,55+,Female
CUST_00870,2023-04-16,2,1408.0900000000001,200,3,1,3,313,2.3333333333333335,Others,2023-04-15,Sydney,26-35,Male
CUST_00871,2023-07-22,12,2825.79,103,4,4,4,444,4.0,Champion,2023-01-07,London,18-25,Female
CUST_00872,2023-08-31,18,4699.4,63,4,4,5,445,4.333333333333333,Champion,2023-07-03,Berlin,55+,Male
CUST_00873,2023-02-15,3,676.77,260,2,2,2,222,2.0,Lost,2022-06-01,Phoenix,26-35,Male
CUST_00874,2023-02-01,5,658.8199999999999,274,2,3,2,232,2.3333333333333335,Others,2022-03-13,Chicago,18-25,Female
CUST_00875,2023-11-01,19,5063.48,1,5,5,5,555,5.0,Champion,2023-05-01,Berlin,26-35,Other
CUST_00876,2023-09-02,16,2716.39,61,5,4,4,544,4.333333333333333,Champion,2023-07-18,Chicago,36-45,Male
CUST_00877,2022-11-19,3,366.42,348,1,2,2,122,1.6666666666666667,Lost,2022-07-16,Phoenix,55+,Female
CUST_00878,2023-04-19,7,1460.01,197,3,3,3,333,3.0,Loyal Customer,2022-04-02,Los Angeles,26-35,Female
CUST_00879,2023-11-01,36,10317.35,1,5,5,5,555,5.0,Champion,2023-07-08,Sydney,55+,Female
CUST_00880,2023-08-29,12,2483.84,65,4,4,4,444,4.0,Champion,2021-06-12,Chicago,36-45,Other
CUST_00881,2023-08-12,11,1859.52,82,4,4,4,444,4.0,Champion,2023-02-01,Phoenix,26-35,Other
CUST_00882,2023-06-03,8,2751.3,152,3,3,4,334,3.3333333333333335,Loyal Customer,2023-06-02,Berlin,18-25,Female
CUST_00883,2023-10-11,25,5627.09,22,5,5,5,555,5.0,Champion,2022-05-02,Chicago,55+,Male
CUST_00884,2023-10-30,53,15597.26,3,5,5,5,555,5.0,Champion,2022-04-06,London,55+,Male
CUST_00885,2022-07-12,1,191.19,478,1,1,1,111,1.0,Lost,2021-09-23,Los Angeles,36-45,Male
CUST_00886,2023-08-16,15,2980.5,78,4,4,4,444,4.0,Champion,2023-02-09,Houston,55+,Male
CUST_00887,2022-11-07,8,3573.59,360,1,3,4,134,2.6666666666666665,Needs Attention,2021-09-11,London,46-55,Other
CUST_00888,2023-09-02,19,5063.57,61,5,5,5,555,5.0,Champion,2023-05-11,Houston,18-25,Female
CUST_00889,2023-10-24,26,9999.37,9,5,5,5,555,5.0,Champion,2022-10-15,Phoenix,46-55,Male
CUST_00890,2023-08-06,18,3397.5,88,4,4,4,444,4.0,Champion,2021-10-11,Toronto,18-25,Male
CUST_00891,2023-03-06,3,303.58,241,2,2,1,221,1.6666666666666667,Lost,2023-02-24,London,36-45,Other
CUST_00892,2023-03-09,2,352.22,238,2,1,2,212,1.6666666666666667,Lost,2023-03-08,London,46-55,Female
CUST_00893,2022-11-13,3,462.18,354,1,2,2,122,1.6666666666666667,Lost,2022-06-18,Phoenix,46-55,Other
CUST_00894,2023-08-20,17,3875.4700000000003,74,4,4,5,445,4.333333333333333,Champion,2022-05-12,Paris,36-45,Other
CUST_00895,2023-04-17,7,1644.79,199,3,3,3,333,3.0,Loyal Customer,2022-10-04,Phoenix,18-25,Other
CUST_00896,2023-05-22,14,3182.79,164,3,4,4,344,3.6666666666666665,Loyal Customer,2021-09-02,Sydney,55+,Female
CUST_00897,2023-06-09,13,1081.49,146,3,4,3,343,3.3333333333333335,Loyal Customer,2021-10-09,Los Angeles,46-55,Other
CUST_00898,2023-02-03,3,597.88,272,2,2,2,222,2.0,Lost,2022-03-27,Sydney,46-55,Female
CUST_00899,2023-10-21,38,10213.02,12,5,5,5,555,5.0,Champion,2021-03-21,New York,36-45,Other
CUST_00900,2023-10-28,27,7544.85,5,5,5,5,555,5.0,Champion,2023-01-01,Paris,55+,Other
CUST_00901,2023-08-25,8,1991.6,69,4,3,4,434,3.6666666666666665,Loyal Customer,2021-10-20,Paris,18-25,Female
CUST_00902,2023-10-22,25,5878.12,11,5,5,5,555,5.0,Champion,2021-08-29,Paris,26-35,Other
CUST_00903,2022-07-08,8,1693.5100000000002,482,1,3,3,133,2.3333333333333335,Needs Attention,2021-10-06,Los Angeles,18-25,Female
CUST_00904,2023-04-20,6,1502.28,196,3,3,3,333,3.0,Loyal Customer,2021-12-10,Sydney,36-45,Female
CUST_00905,2023-04-13,4,1223.2,203,3,2,3,323,2.6666666666666665,Others,2021-11-24,Houston,46-55,Other
CUST_00906,2023-07-05,3,389.89,120,3,2,2,322,2.3333333333333335,Others,2023-07-04,Berlin,55+,Male
CUST_00908,2023-07-27,10,1464.87,98,4,4,3,443,3.6666666666666665,Loyal Customer,2021-03-24,Toronto,36-45,Female
CUST_00909,2023-05-29,12,3639.98,157,3,4,4,344,3.6666666666666665,Loyal Customer,2021-05-22,Berlin,18-25,Female
CUST_00910,2023-06-26,17,4262.35,129,3,4,5,345,4.0,Loyal Customer,2021-06-04,Phoenix,46-55,Female
CUST_00911,2023-03-12,5,737.48,235,2,3,2,232,2.3333333333333335,Others,2021-08-25,Toronto,26-35,Female
CUST_00912,2023-08-09,19,4018.4900000000002,85,4,5,5,455,4.666666666666667,Champion,2022-01-28,New York,36-45,Male
CUST_00913,2023-04-30,7,1332.79,186,3,3,3,333,3.0,Loyal Customer,2022-12-12,Chicago,18-25,Female
CUST_00914,2022-09-18,3,312.43,410,1,2,1,121,1.3333333333333333,Lost,2021-06-06,Chicago,55+,Other
CUST_00915,2023-04-09,3,1186.66,207,3,2,3,323,2.6666666666666665,Others,2022-12-25,Houston,18-25,Female
CUST_00916,2023-03-27,4,1341.17,220,2,2,3,223,2.3333333333333335,Others,2021-08-08,London,26-35,Male
CUST_00917,2023-02-21,18,3842.13,254,2,4,5,245,3.6666666666666665,At Risk,2021-03-07,Toronto,46-55,Other
CUST_00918,2022-09-18,2,768.27,410,1,1,2,112,1.3333333333333333,Lost,2022-03-01,Paris,18-25,Other
CUST_00919,2023-03-04,3,453.49,243,2,2,2,222,2.0,Lost,2022-02-22,Sydney,26-35,Male
CUST_00920,2023-11-01,41,11023.97,1,5,5,5,555,5.0,Champion,2021-12-05,Chicago,26-35,Other
CUST_00921,2023-03-06,3,1254.29,241,2,2,3,223,2.3333333333333335,Others,2022-07-10,London,26-35,Female
CUST_00922,2023-04-16,5,940.0,200,3,3,3,333,3.0,Loyal Customer,2022-04-23,Chicago,36-45,Female
CUST_00923,2022-05-29,1,105.2,522,1,1,1,111,1.0,Lost,2022-03-02,Los Angeles,36-45,Female
CUST_00924,2023-03-04,3,466.94,243,2,2,2,222,2.0,Lost,2021-03-05,Sydney,18-25,Male
CUST_00925,2023-04-01,6,1766.48,215,2,3,3,233,2.6666666666666665,Needs Attention,2021-07-31,London,18-25,Other
CUST_00926,2023-10-17,42,12200.85,16,5,5,5,555,5.0,Champion,2023-05-03,Chicago,18-25,Other
CUST_00927,2023-08-27,19,4600.91,67,4,5,5,455,4.666666666666667,Champion,2022-03-07,London,46-55,Male
CUST_00928,2023-02-12,8,2303.6,263,2,3,4,234,3.0,Needs Attention,2022-02-03,New York,46-55,Other
CUST_00929,2023-07-17,6,1538.19,108,4,3,3,433,3.3333333333333335,Loyal Customer,2023-07-16,New York,18-25,Female
CUST_00930,2023-08-05,8,1917.53,89,4,3,4,434,3.6666666666666665,Loyal Customer,2023-02-28,Sydney,55+,Other
CUST_00931,2023-10-22,52,17307.3,11,5,5,5,555,5.0,Champion,2022-08-22,Phoenix,36-45,Female
CUST_00932,2023-08-28,1,26.18,66,4,1,1,411,2.0,New Customer,2023-08-27,Houston,36-45,Male
CUST_00933,2023-02-02,1,16.7,273,2,1,1,211,1.3333333333333333,Lost,2022-12-14,Chicago,26-35,Male
CUST_00934,2022-10-23,4,483.94000000000005,375,1,2,2,122,1.6666666666666667,Lost,2021-01-21,Paris,18-25,Other
CUST_00935,2023-09-01,14,1562.24,62,5,4,3,543,4.0,Loyal Customer,2023-05-28,Chicago,46-55,Other
CUST_00936,2023-09-02,12,3060.63,61,5,4,4,544,4.333333333333333,Champion,2023-06-21,Sydney,26-35,Female
CUST_00937,2023-11-01,38,11618.289999999999,1,5,5,5,555,5.0,Champion,2023-02-23,Los Angeles,36-45,Female
CUST_00938,2022-12-11,3,422.94,326,1,2,2,122,1.6666666666666667,Lost,2022-08-13,Chicago,18-25,Female
CUST_00939,2023-10-15,28,9691.47,18,5,5,5,555,5.0,Champion,2022-01-25,Paris,36-45,Female
CUST_00940,2023-02-07,5,1467.45,268,2,3,3,233,2.6666666666666665,Needs Attention,2022-05-04,Toronto,55+,Female
CUST_00941,2023-06-14,15,2489.71,141,3,4,4,344,3.6666666666666665,Loyal Customer,2021-01-07,Toronto,26-35,Other
CUST_00942,2023-08-25,4,392.51,69,4,2,2,422,2.6666666666666665,New Customer,2023-08-24,Toronto,18-25,Female
